"quartet" "cluster" "phylo" "mutual" "shared"
"mb49" 0.83162482352219 0.0308562328577427 0.854090691617871 0.206647930858789 0.101095150470149
"mb50" 0.733336064986017 0.0715645928188934 0.333922449768802 0.200466644960282 0.134356499637527
"mb51" 0.789153265180048 0.0580640261321564 0.49075420860864 0.230653952314539 0.156628966099124
"mb52" 0.869139152721242 0.0367111904805055 0.833239167075671 0.244573168049554 0.120558246521654
"mb53" 0.773803071364047 0.034256717785113 0.68070486860054 0.217543672890709 0.103031175721165
"mb54" 0.916228184423027 0.0364048992979576 0.884218175011523 0.245053870912177 0.122440901946525
"mb55" 0.852101631116688 0.0368485666689224 0.791792935057623 0.242270747072574 0.119135230374861
"mb56" 0.773534511228534 0.0765307952632158 0.29065103921606 0.228288063839787 0.155440331286606
"mb57" 0.751975345903957 0.0795622477963507 0.221283575672252 0.219578171728028 0.14435854392306
"mb58" 0.720291856790588 0.078359856426962 0.122650778183913 0.206792624029133 0.112006688192904
"mb59" 0.985895135566188 0.0381247930228674 0.9687227131867 0.260842566021473 0.130721319287816
"mb60" 0.786751832541316 0.0455513644833684 0.585932261195036 0.21963124567198 0.135565065895137
"mb61" 0.678786216376841 0.0835598916652222 0.062506385246642 0.183227082331172 0.112401998226266
"mb62" 0.886244857111086 0.0331320978820667 0.874942216160071 0.223898365655516 0.109566200804612
"mb63" 0.81771679716354 0.0479009483584312 0.624977753317888 0.232371369574275 0.145126280587326
"mb64" 0.845327269484573 0.039778253765625 0.755231543398033 0.258123149552703 0.127485031350839
"mb65" 0.787478286444308 0.0614800771556476 0.413117740079673 0.237662166028089 0.155513580331049
"mb66" 0.746862821114489 0.0575895832654482 0.448616914430078 0.201523134299522 0.13162453365662
"mb67" 0.825885407009086 0.0395562544410508 0.778867603451257 0.263264919979191 0.130593953182172
"mb68" 0.853194562023804 0.036009138617827 0.83154288923139 0.241672093076314 0.117990241379392
"mb69" 0.756022695563203 0.0714116457966905 0.247541005942479 0.222900197470308 0.135507143526575
"mb70" 0.73188342957416 0.0803789117761783 0.186822571631811 0.207746923951358 0.133115922397649
"mb71" 0.616085036717252 0.0827970035115093 0.0620114894213416 0.167136896112546 0.0766345678471278
"mb72" 0.594183846183104 0.0836114022759617 0.0206517370415922 0.153514751043894 0.0731418737425211
"mb73" 0.841861515870326 0.0341088051917706 0.781058992306901 0.221572289481734 0.106822467459585
"mb74" 0.807268804404434 0.0452293033665747 0.665019822647543 0.226484321066847 0.135629581861912
"mb75" 0.794886877430796 0.0608241018055873 0.453485829715464 0.244372943608465 0.161490265975319
"mb76" 0.610710423111187 0.0724857147325983 0.0626520260371269 0.163562570267169 0.102221653868525
"mb77" 0.736823855755895 0.0748504561437886 0.174532293368069 0.210883242943881 0.119342925384975
"mb78" 0.83771903046584 0.0298047723664752 0.850999102128483 0.204099892786378 0.100079906444141
"mb79" 0.718467880528182 0.0745999581461472 0.25041435268259 0.194262130059493 0.122075464481394
"mb80" 0.70934242181235 0.0561065181559686 0.365235975412449 0.188428356338731 0.128169263021383
"mb81" 0.852052229100557 0.0388039876477138 0.736675472963243 0.250991552459999 0.121892315497518
"mb82" 0.758888503536484 0.0512111840021452 0.511602098104343 0.203375329457651 0.130930277764238
"mb83" 0.596079600408071 0.0724062470696588 0.0418431371695951 0.152396762852989 0.0868154022147383
"mb84" 0.652973295698841 0.0737022265104947 0.135373784922376 0.180972830631181 0.112542323697051
"mb85" 0.605383461249081 0.0730466661698743 0.0422690132808963 0.157846462231785 0.0915506329640241
"mb86" 0.769576609645174 0.0659778016244039 0.3224039052957 0.229232713206671 0.148004543032072
"mb87" 0.82686308492201 0.03591398729913 0.715709162379006 0.230802548385928 0.110814036468779
"mb88" 0.848634500469159 0.0385495609555593 0.747314333847085 0.252613909126404 0.124348750703539
"mb89" 0.710021615957201 0.0806334592389309 0.145941697191417 0.19793521515487 0.128979094534788
"mb90" 0.811605579373226 0.0310740309919485 0.781213082546712 0.203176422823844 0.096769318912206
"mb91" 0.669856182579128 0.0723218954641819 0.0714852627901065 0.179647003707451 0.0782506564645278
"mb92" 0.725595005101419 0.0590545131015977 0.395741314105582 0.196785390095618 0.131704696635297
"mb93" 0.643129561773131 0.0809440323081694 0.0206580341559582 0.162189024575814 0.0871280165572342
"mb94" 0.575578768485862 0.0715949676893768 0.0209151605807507 0.142823361649241 0.0689315675997463
"mb95" 0.718203382768979 0.056053522845815 0.397287493025508 0.189776613428975 0.126379169328724
"mb96" 0.704297138037596 0.0760403396698506 0.229428595581798 0.189084038767397 0.11758636838976
"mb97" 0.728612060976 0.0500097052912985 0.449058429617234 0.192630012048383 0.124328073243975
"mb98" 0.694543865490261 0.0398085651909373 0.520587383903317 0.188491354895123 0.110036739311637
"mb99" 0.570539659371257 0.0766589402652021 0.0104580139342629 0.142446863301838 0.0685563656270395
"mb100" 0.801138424181265 0.0503787557526402 0.564273656547513 0.241512129781837 0.148904611730441
