"quartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" 0.776686609462332 0.24734087595703 0.487831168910745 0.216670315358933 0.142407654632075 0.155157189544502
"mb50" 0.601268237934905 0.185356223187041 0.0104634038505225 0.147227169277828 0.0693043429944517 0.143967808142088
"mb51" 0.76932457010582 0.253231638744821 0.502232307896401 0.221580581557432 0.131031465191663 0.144204816594074
"mb52" 0.665532204787067 0.210471419464593 0.176226267938966 0.175288025388256 0.0855927650726988 0.147550623062115
"mb53" 0.593859250887174 0.179675369722685 0.0415439103004188 0.14138227448559 0.0755356659037 0.135295587692607
"mb54" 0.867590110217456 0.2791121086242 0.757915500820736 0.261701503881525 0.126112076443516 0.144458126020658
"mb55" 0.883544192584783 0.28716490811402 0.789473684210526 0.271046512712739 0.132804289582558 0.154008091819982
"mb56" 0.89925317770414 0.260631534195304 0.819083082154876 0.25453287593991 0.12238819724216 0.122035089419017
"mb57" 0.666879962002645 0.190605770471052 0.198214226490018 0.157674131247367 0.097422689966906 0.126197556478102
"mb58" 0.858384885470657 0.245566420331358 0.791709476107576 0.236084548998151 0.112436468368116 0.105156100139067
"mb59" 0.831603473840288 0.230880591572501 0.666686445015232 0.213903541811268 0.131888246618436 0.118849083371963
"mb60" 0.947080383591906 0.279499627528243 0.863074838822319 0.264159442891284 0.130799796585752 0.144911069679432
"mb61" 0.851369160931322 0.202059287433962 0.854222318939848 0.19223420330605 0.0951270583925737 0.0535516998010372
"mb62" 0.818587002348973 0.224414613870725 0.787242971911203 0.217334032116755 0.10265298968759 0.0789245467033741
"mb63" 0.984865900383142 0.253931926058618 0.979196633275303 0.253311761403625 0.126846697506687 0.11507853992837
"mb64" 0.755540500869408 0.246119233047296 0.352384203930524 0.212455416601464 0.129808627261903 0.174493003400141
"mb65" 0.831133150170877 0.224700059789537 0.768400288652948 0.208706504967491 0.0980231469498133 0.0798984791975042
"mb66" 0.730255289380619 0.240117496899318 0.216514482445927 0.200394489226601 0.129791436198994 0.174484730675431
"mb67" 0.70368593949376 0.225068093921228 0.114544294987391 0.183210631494531 0.123789027347274 0.167258469466445
"mb68" 0.783391667607542 0.244405084398875 0.645106558151189 0.229284428029975 0.10714091415852 0.102245764830421
"mb69" 0.967219804134929 0.216177054214807 0.936831723273843 0.208238791199813 0.103497038024956 0.0697443532368196
"mb70" 0.809541136816301 0.249111918225381 0.575442236156276 0.228749278556017 0.133966181659225 0.13947996101422
"mb71" 0.745160226567349 0.245147543666585 0.37124788319159 0.209902986730987 0.135035968643106 0.152853166519396
"mb72" 0.883893280632411 0.241516814992998 0.820928047707163 0.230578343757623 0.11344013925153 0.099818955378117
"mb73" 0.656654800506378 0.208840605125474 0.0723785828238425 0.168773398219012 0.0791974476431313 0.156229031666616
"mb74" 0.683454804619625 0.212455527334887 0.0622725129289546 0.169136390725793 0.0969115846948398 0.160016311878833
"mb75" 0.728945354699316 0.221435650902516 0.379199888793739 0.189014869621558 0.124258506717907 0.125965190430666
"mb76" 0.826767091541136 0.229575319936495 0.800010381989315 0.215110831471758 0.105116910326462 0.0856709821859886
"mb77" 0.742989612016092 0.243907170054912 0.26838468143391 0.202304261429358 0.135242558593306 0.172160606064762
"mb78" 0.699809098549887 0.223912336590565 0.134716910645101 0.182974663064724 0.0981612625954193 0.166214076362906
"mb79" 0.785180966843837 0.215839081331355 0.731205600770338 0.19890570508277 0.0932192870925227 0.0683432940554647
"mb80" 0.790100762527233 0.177432352034017 0.833264838227879 0.169388824707298 0.0822108390357382 0.0243413577526498
"mb81" 0.746262873615771 0.202182995960297 0.44784122468221 0.177577676222417 0.116746815858718 0.117564890154593
"mb82" 0.676906173556118 0.198256707006062 0.231908888221061 0.162668978665149 0.109273120483186 0.12903901304528
"mb83" 0.710230338461861 0.227810968985784 0.167426584269821 0.188677096420171 0.102863343994857 0.166316102551369
"mb84" 0.663956434302885 0.199109791552714 0.0518226475965915 0.159076539010659 0.0812341453849989 0.148200315848395
"mb85" 0.762138971520675 0.209999503030418 0.520794754323077 0.187336175713289 0.121686111665978 0.113789473397093
"mb86" 0.803882195448461 0.249462068610677 0.663033310865058 0.224516387828836 0.106342164527916 0.109247710723686
"mb87" 0.718157762997926 0.185936399795112 0.739572630973106 0.172212196537496 0.0812261995240482 0.0344281241270786
"mb88" 0.647476161168208 0.190533241771499 0.0419305827424282 0.15308638267962 0.0728609028429402 0.141245063000649
"mb89" 0.590540861495673 0.178642990786799 0.0104653446084014 0.14029406812501 0.0620450869407386 0.137199248575769
"mb90" 0.740573224473064 0.224441048525364 0.323303281317297 0.186201597754784 0.125076256867383 0.141696826512448
"mb91" 0.754572043840195 0.240638992403193 0.383452148547068 0.207571004759808 0.121460409796253 0.159753831791581
"mb92" 0.646980819322756 0.189719244191159 0.30245776442191 0.156377613873666 0.0997080438698018 0.103660708815747
"mb93" 0.753797346664103 0.241561608246265 0.393872322982682 0.206333284771272 0.132792319232924 0.160774722275967
"mb94" 0.639889442991264 0.193349673083793 0.165812640134983 0.159711091173232 0.0744476426644492 0.133378454684886
