"quartet" "cluster" "phylo" "mutual" "shared"
"mb49" 0.716757138818208 0.0773002400579442 0.186902235142895 0.195799064467642 0.111009661684809
"mb50" 0.880667163409182 0.0337051818728329 0.864506846820633 0.216689392543961 0.105765895236599
"mb51" 0.673839488259804 0.0934750148779445 0.0205189423745599 0.178398060969854 0.0946434364948644
"mb52" 0.911667676563657 0.031435692556261 0.927093495876979 0.208276254484015 0.102997750205556
"mb53" 0.661695600819164 0.0780324191286736 0.0834208575687546 0.171963703886518 0.104493100115377
"mb54" 0.811578053698398 0.0394336983975794 0.684254219541995 0.23796777360237 0.114883418575691
"mb55" 0.795410982072387 0.0373175259967177 0.760435387141803 0.239110015536253 0.115301850954728
"mb56" 0.664965210223455 0.0924423272692538 0 0.17312878818317 0.0820447501311174
"mb57" 0.862797511951884 0.0381282528385505 0.833239196086933 0.242646845684174 0.119838644194195
"mb58" 0.709212525726596 0.0649559898335922 0.271076106265922 0.189169483088429 0.121458142255951
"mb59" 0.892521430682826 0.0329756593648298 0.874980744654145 0.215066715870383 0.105216796246507
"mb60" 0.821123036242028 0.0377953889032575 0.736809335343504 0.236354426539653 0.114283726116154
"mb61" 0.802829302653205 0.0592268797745096 0.501277101946494 0.225526889524708 0.153565415315905
"mb62" 0.828690127077224 0.0432104676232347 0.673618670687008 0.266748222176603 0.128602216767085
"mb63" 0.885112781954887 0.0366857717726472 0.821063554885499 0.228440517859425 0.111149213588189
"mb64" 0.774761977886978 0.0522474181819892 0.466269615922103 0.238248257545879 0.14058606910953
"mb65" 0.708429075190536 0.0769028554477831 0.184881634033479 0.191001310889916 0.12413228205878
"mb66" 0.723243036441119 0.0526262235815938 0.375908117907679 0.192869010226802 0.125534467019163
"mb67" 0.753491037079479 0.0532524509203222 0.479975101836859 0.176825898114378 0.118177142190551
"mb68" 0.711613856931679 0.0729395292044064 0.194836636351379 0.189819490243545 0.1267448034354
"mb69" 0.778103060615794 0.0619431357250501 0.447557793026098 0.235622911162419 0.151542457105149
"mb70" 0.973851161251172 0.036052364624504 0.9687323492663 0.239862094474998 0.120803413779766
"mb71" 0.753137177791284 0.0683709798956422 0.343051236327152 0.226911041234161 0.145554383788687
