"quartet" "cluster" "phylo" "mutual" "shared"
"mb49" 0.846064590988203 0.0332815615963183 0.81258346983386 0.211981837315609 0.102142129849975
"mb50" 0.682717913520933 0.0809835525493423 0.0624769488091308 0.18336854307703 0.0870166010500791
"mb51" 0.852373807737649 0.0359011118163691 0.817111950329249 0.238852347230434 0.114966113067669
"mb52" 0.751586600669556 0.0425216941001247 0.584015733382919 0.203689440951183 0.125847138589958
"mb53" 0.914519044112725 0.0303080550081443 0.905179564238408 0.202199631106132 0.0975462758207074
"mb54" 0.642745607165025 0.0882761376364799 0.0104603276783637 0.162267508614154 0.0731822661318432
"mb55" 0.61001842961024 0.0674747747849386 0.0620768620901533 0.153836571720645 0.077478731736447
"mb56" 0.880468693317855 0.0532083190670634 0.669642722449626 0.25270899774445 0.159192302525585
"mb57" 0.765674247028395 0.0739105823473237 0.36532206629996 0.208996508419459 0.143022756032504
"mb58" 0.810799951410497 0.0599389134578994 0.528498622847083 0.233122259713119 0.160027044817064
"mb59" 0.741024163131918 0.0784809510014046 0.153962776795944 0.199118942001378 0.124978049923052
"mb60" 0.963200556964543 0.0381115858464597 0.958294808794629 0.254404818785692 0.128291383123382
"mb61" 0.767249028411208 0.0719893686331489 0.278145706793562 0.215664505995709 0.147118917216542
"mb62" 0.830538346507157 0.0363664454732128 0.749974316974197 0.232677497274247 0.111992251302725
"mb63" 0.718744304957486 0.0762398162075634 0.145849433349297 0.194768989400403 0.118371446218616
"mb64" 0.885749975977707 0.0395286709419367 0.820946637008178 0.255940805698481 0.125449748389116
"mb65" 0.790252028698158 0.0546038432594307 0.541517881592757 0.213251592157119 0.146607604552022
"mb66" 0.857545333469931 0.0392647078311045 0.726178105804437 0.244918683111691 0.119700104746211
"mb67" 0.771768603982825 0.0587359724904568 0.45806178152319 0.200885121621109 0.137885518827921
"mb68" 0.831824853228963 0.0347513140508887 0.770878278628489 0.216533355082525 0.104225655721038
"mb69" 0.871539533957379 0.0399616028042715 0.810618651266072 0.256959935944074 0.12624872358584
"mb70" 0.725116133145766 0.0500027179367154 0.394044938380155 0.183694591547253 0.11894422715516
"mb71" 0.719510044686058 0.0681970490887422 0.208465529262262 0.197173815575465 0.125688882264483
"mb72" 0.668063175362428 0.0896781071854889 0.0517855970799297 0.168321605187886 0.0933387521185841
"mb73" 0.730668603297859 0.056939704290747 0.334118820985644 0.209778977848305 0.135598445554978
"mb74" 0.832046210836944 0.0356300209746768 0.755323613146791 0.227218414655318 0.106466952290849
"mb75" 0.801957276649479 0.0344023181619737 0.750077049077409 0.216928288625276 0.104247478446812
"mb76" 0.637864133512672 0.0689855648652461 0.103838779167364 0.167525931340408 0.0969261123831794
"mb77" 0.718811268865876 0.0714799922565867 0.177054285879925 0.19198273218775 0.117006717343117
"mb78" 0.820592394720302 0.0459132905439374 0.645692429320899 0.218261286009 0.133708626928318
"mb79" 0.748044838373305 0.0270053118738834 0.781201844326619 0.173348685826709 0.0837903560081129
"mb80" 0.737047226043099 0.0331612588460299 0.652584591663419 0.202676296589444 0.0956379957352456
"mb81" 0.794078789334615 0.031081054473929 0.781253210378225 0.199988005442061 0.095224206476774
"mb82" 0.953294252580604 0.034124526395193 0.905179564238408 0.222711490851132 0.110256470504942
"mb83" 0.780383478082982 0.0653875650091445 0.371679383200236 0.221114845065178 0.151817822051817
"mb84" 0.74808337258329 0.0756685695103889 0.291980259868796 0.200743519975547 0.128696179093846
"mb85" 0.755719800395443 0.0380537523815145 0.656137636762112 0.23693465406721 0.110409306296873
"mb86" 0.702790250613695 0.0762280049391448 0.122917733454812 0.184561220342986 0.107280239507037
"mb87" 0.851545347069752 0.0350119404642207 0.778856125671988 0.222286644599563 0.107540494577837
"mb88" 0.800698897370653 0.065536192659173 0.439054975610082 0.217458938230375 0.148798935111352
"mb89" 0.684422849602771 0.0534080807638312 0.375400676261485 0.179720156640597 0.123172589177113
"mb90" 0.688160516044939 0.0791857109389961 0.0631050683888182 0.183604164033829 0.0924169004445644
"mb91" 0.589883781837723 0.0642383530699085 0.0516427307233333 0.144485566193992 0.0556847027127418
"mb92" 0.757145942832457 0.039548864172552 0.642160164361665 0.187228350530995 0.112433456383277
"mb93" 0.576204879349798 0.0659219853340521 0.0104689879110671 0.136645543144461 0.057045481522553
"mb94" 0.578208516399553 0.0632258340674249 0.0209421189126764 0.139403703488844 0.0538339850087881
"mb95" 0.683660796739165 0.0585663922994924 0.260856950683952 0.175358558101612 0.111892000450181
"mb96" 0.737814256832546 0.0570165332985659 0.417442828700801 0.195491374901228 0.124974135004433
"mb97" 0.656135909002289 0.07824502854806 0.0520198596160578 0.167472352215584 0.0766328166398849
"mb98" 0.787475936217355 0.0478007653291557 0.545224513352213 0.223524443238441 0.132164960096252
"mb99" 0.692652351472329 0.074706174396469 0.115685278476443 0.182651609569973 0.096455291535718
"mb100" 0.732335061324341 0.076582985541433 0.239709028321734 0.193012862963578 0.117774871950827
"mb101" 0.749799900903305 0.0463411472105775 0.466225748868765 0.206679655785151 0.122818006274096
"mb102" 0.590263393553881 0.0643229424006911 0.031424529898631 0.143913502907689 0.0599652021888618
"mb103" 0.606060100542918 0.0797238381199642 0.0104609495078232 0.148569257132542 0.0604883127737269
"mb104" 0.630238363056532 0.0848302644261564 0.0104602698837129 0.154075034155932 0.0571648748971394
"mb105" 0.799478613725907 0.0481849301684159 0.623851091057794 0.194592956926154 0.133665704169798
"mb106" 0.646833642902628 0.0748980307597822 0.0416792012428058 0.164702776954905 0.0721347336860231
"mb107" 0.780870750439045 0.0350548228569157 0.555140083479596 0.170977793311937 0.0980658931210047
"mb108" 0.600549768011906 0.0562103644692193 0.12351566514655 0.149740904457379 0.0889517008138122
"mb109" 0.659154064764124 0.0854650969849536 0.0517701572743143 0.161268211281262 0.0875894860095961
"mb110" 0.62825378609813 0.0746090336430307 0.031357158995403 0.152522335546503 0.0704208748666051
"mb111" 0.705444957152274 0.0344201822426691 0.606617896712012 0.157894701958326 0.0920749869529029
"mb112" 0.621123438455491 0.0236945477397999 0.583872676875196 0.144972453445838 0.0656750114694517
"mb113" 0.633556196674201 0.086332224183832 0.0104602698837129 0.157157574469512 0.0662602868681132
"55" 0.740340267544447 0.0429191868050749 0.494581604218739 0.193634744432203 0.117378338107006
"83" 0.656628289283092 0.0852777825917327 0.0622367730926989 0.159994019332605 0.0900930541465705
