"quartet" "cluster" "phylo" "mutual" "shared"
"mb49" 0.977806658002599 0.0371758850735815 0.9687323492663 0.244766408217746 0.12241118934368
"mb50" 0.825584382224505 0.0374633273823793 0.749961489308291 0.232299001331245 0.112138082449648
"mb51" 0.723243221879693 0.0431422602699283 0.531359340600935 0.202788667404542 0.113991053638881
"mb52" 0.747299475644328 0.0668500455038944 0.28117892902654 0.195280705371643 0.126421731559781
"mb53" 0.933990092948183 0.038938142955399 0.831543446622129 0.244247059054797 0.118282939806392
"mb54" 0.851870129336048 0.0484831329647366 0.675609520894752 0.224466856532434 0.135038970488756
"mb55" 0.850771418040124 0.0381479204481882 0.810479891736631 0.245749863222613 0.119102062455809
"mb56" 0.630118250135529 0.0740985505525143 0.0313783208401206 0.161349400697235 0.080169410324751
"mb57" 0.634663848100717 0.0870719149392259 0 0.157296700835155 0.0768722547551707
"mb58" 0.708779543510557 0.0789267231873439 0.104182564575075 0.174994204215072 0.0812732012017158
"mb59" 0.777989835079349 0.0474446197480569 0.5604398107589 0.218519924792013 0.131347450953102
"mb60" 0.708324007569129 0.070477521001882 0.166651606424175 0.176501931005965 0.100167500155661
"mb61" 0.86403534267279 0.0334538760645859 0.8436617463315 0.211409784007454 0.103986506584011
"mb62" 0.864841278498964 0.0364149636959263 0.802022892942179 0.227041370469807 0.111188609446845
"mb63" 0.7938484527738 0.0321336611920566 0.760435387141803 0.201143621513 0.0961472700186423
"mb64" 0.824707197356272 0.0410787815715146 0.691343770289062 0.256461194288779 0.122075712669677
"mb65" 0.665918628262014 0.0679757655920354 0.115049669734014 0.168961605500312 0.0941052297871726
"mb66" 0.696781667086376 0.051380424306815 0.334096363871544 0.186248589493212 0.114839398568177
"mb67" 0.815147625160462 0.0362668391107445 0.770755242208478 0.229985881046541 0.112069971015843
"mb68" 0.699011693119401 0.0648936007691183 0.176487140866234 0.184231096747977 0.0975580043765753
"mb69" 0.942948090107738 0.0294956679123572 0.9061970477989 0.190930135261115 0.0906942631097857
"mb70" 0.703403764332588 0.0656554580331985 0.218784281599931 0.176816984500816 0.111233318417423
"mb71" 0.785782323156364 0.0359260767732974 0.718693838574591 0.223947236915195 0.106563128062968
