"quartet" "cluster" "phylo" "mutual" "shared"
"mb49" 0.992814242814243 0.0373264990400943 0.968780490762191 0.249811410183017 0.124837027054417
"mb50" 0.678477473912534 0.0756157507897731 0.114279444375213 0.169769057210733 0.069583020345764
"mb51" 0.864517308629937 0.0350134058000209 0.776519315119327 0.22242150455847 0.105596262945917
"mb52" 0.822481315396114 0.0330007684663398 0.791630291722299 0.211210604635844 0.103128474749325
"mb53" 0.703281556089101 0.0693872077272841 0.260111596841898 0.187166672542994 0.123689241805137
"mb54" 0.798161470823341 0.026715156756944 0.819044612608133 0.170659833534618 0.0809348715053434
"mb55" 0.935596933187295 0.0372623237905916 0.874967904460852 0.241931837370188 0.119208203118213
"mb56" 0.76684579652063 0.0494979963711526 0.551915904984504 0.232861857755675 0.14245830613142
"mb57" 0.742747545730631 0.0737698853340574 0.207058106084559 0.213762825794025 0.118415903596395
"mb58" 0.814310820989204 0.0402771275844068 0.697869058283597 0.253236888335669 0.121777769630136
"mb59" 0.745066321578777 0.0568351940616379 0.394738829010462 0.193643661187397 0.130603007720163
"mb60" 0.699975900745915 0.0771844618986048 0.135434975427034 0.189639104067907 0.109590397489906
"mb61" 0.787700832018362 0.0637083023215354 0.426987619029348 0.239563547910916 0.154742478471099
"mb62" 0.812452195196573 0.0381543246090082 0.729139920384043 0.241058925042243 0.117042784479749
"mb63" 0.75197286377014 0.0558063439593353 0.450378296489506 0.214188007280388 0.144248574973408
"mb64" 0.795909841824431 0.0456873747735405 0.604217327643065 0.214760109823553 0.129823425965571
"mb65" 0.745359024832231 0.0832087043904874 0.271583893080113 0.220829455816399 0.15633524082899
"mb66" 0.62361732629988 0.088515232958805 0.010447060225705 0.152801244141279 0.0867760662898351
"mb67" 0.869019943717117 0.035418695906589 0.812374827397322 0.225118698385612 0.110270025812035
"mb68" 0.757762232753578 0.0689862216957717 0.263096298984793 0.222641615412258 0.132670062201979
"mb69" 0.696743649079414 0.0881123654459878 0.104326129554524 0.194815686118819 0.121434076674535
"mb70" 0.853253975997658 0.0392882879516861 0.760308076759215 0.248564975585149 0.121852894526247
"mb71" 0.900500277932185 0.0373486391636073 0.791527585997025 0.234852917756572 0.112206952798205
"mb72" 0.738450709022582 0.0511567601478331 0.456640284142486 0.196993403218702 0.124850738042561
"mb73" 0.62738542400574 0.0878010344689513 0.0104446799127882 0.15897875372788 0.0875414642016212
"mb74" 0.850182641354118 0.0386071722974866 0.733994017630522 0.242104301779295 0.115064583889215
"mb75" 0.69145131379302 0.0716189536342917 0.231284794649635 0.182396122858097 0.113744222803495
"mb76" 0.688919995148771 0.0718957605328066 0.14550815034575 0.17324302648414 0.094884141775373
"mb77" 0.738867684478371 0.029419023291136 0.749987161784341 0.188648475473557 0.0883484138902468
"mb78" 0.742319228543536 0.0708733520883515 0.344807711221248 0.215580412873724 0.156867118716783
"mb79" 0.919522396114409 0.032334146662345 0.895763792998512 0.21221794572476 0.105101441009677
"mb80" 0.819538572458544 0.0348770733881724 0.718664946821257 0.22018423114877 0.103269248272769
