"quartet" "cluster" "phylo" "mutual" "shared"
"mb49" 0.877675702584061 0.0404880807612049 0.812397059443843 0.259635993751739 0.126136879283359
"mb50" 0.707659105259686 0.0690725020312529 0.238285847072015 0.196873622580362 0.120454712640439
"mb51" 0.829324227907451 0.0405327666428749 0.729201758446114 0.252813628514681 0.121364831901172
"mb52" 0.758570009527864 0.0591849038586806 0.404516015898638 0.216511791224239 0.141838641453422
"mb53" 0.69507380322132 0.039012949471701 0.529188228150918 0.179758756716497 0.106200122424671
"mb54" 0.668718652255865 0.0709228630330426 0.134455134780893 0.170633858507766 0.0967359301482869
"mb55" 0.696812315397978 0.0859372352981833 0.0626453517193008 0.17821224986943 0.090568532025468
"mb56" 0.718043281608795 0.0510772279070431 0.395589970727719 0.187818530628221 0.124357782280886
"mb57" 0.803275862068966 0.0358588153992126 0.739523108350879 0.222032220892867 0.106378382124228
"mb58" 0.648290548953961 0.0835011360749912 0.030972322308746 0.156239793855204 0.0702655165363529
"mb59" 0.662428474849065 0.0760342295004479 0.0930048138331735 0.163515673489132 0.0990622520403643
"mb60" 0.618303822767706 0.0808355651871423 0.0104559331504512 0.141491809440958 0.059928436586491
"mb61" 0.994931576279777 0.0420972841950395 0.989574761033816 0.277595216449636 0.140604193468747
"mb62" 0.8500260070508 0.0350075456591691 0.768501173699334 0.217675126372167 0.104538756458505
"mb63" 0.811868861529949 0.0379117930241107 0.77653633369861 0.242047907963181 0.119898723536539
"mb64" 0.850790319407096 0.0354190264770459 0.778930718430098 0.223314037408887 0.104532130382009
"mb65" 0.879886282871358 0.035563339138974 0.822822298410028 0.22479982053509 0.107807286063335
"mb66" 0.875368421052632 0.0285611495383544 0.873637625366152 0.184086999878398 0.089170707619075
"mb67" 0.707949386345089 0.06298634569955 0.310963071568782 0.177584693086533 0.127636343897953
"mb68" 0.722596214911724 0.0317880539404367 0.68432878958539 0.197773924930885 0.0917432457934418
"mb69" 0.739298222551901 0.0555112518500474 0.415917409987438 0.207629909926156 0.13164698988575
"mb70" 0.805949645319213 0.0429798807505442 0.633679587620489 0.200685663147444 0.117678864652578
"mb71" 0.753949205795078 0.0715262576584839 0.271347930642143 0.199443578633791 0.131851605671338
"mb72" 0.722307055230602 0.0643484138541886 0.300566028621915 0.207359525370686 0.126589357811395
"mb73" 0.829229963331587 0.0390826532385534 0.736740727910194 0.245475373621068 0.118635149777795
"mb74" 0.785398810564982 0.0430954752374298 0.593482501089721 0.197483992553884 0.118983395127883
"mb75" 0.74689597706206 0.08215444937199 0.187497575370076 0.199294282326265 0.120623082807245
"mb76" 0.660454004748343 0.0686623222522925 0.145576433626667 0.162658852634596 0.106073510471037
"mb77" 0.774725754611515 0.0553199589794499 0.487308624434564 0.185695004530312 0.1248869063841
"mb78" 0.791129898013956 0.0291198911084523 0.822976380915519 0.187897359463318 0.0891022856985875
"mb79" 0.790684125839205 0.0502410358813417 0.514527662607963 0.190553371195307 0.119027992940272
"mb80" 0.827895746920077 0.0360255228421171 0.729046508549531 0.222151031530183 0.107648704824381
"mb81" 0.874573200473835 0.0290519877960275 0.884172148188261 0.190116557599637 0.0925493418873061
