"quartet" "cluster" "phylo" "mutual" "shared"
"mb49" 0.866576886627762 0.0393664665496016 0.778780995581906 0.25148485750026 0.123276147355965
"mb50" 0.663402891952279 0.0934371089971233 0.0207250829885423 0.171897641881783 0.0831172456780057
"mb51" 0.664816115938797 0.0912652284937926 0.0518130607427489 0.176351924770163 0.101518767129986
"mb52" 0.880137877211238 0.0320503482104423 0.874974168351591 0.210841234799779 0.102478434864603
"mb53" 0.859747545582048 0.0382864308928956 0.733843557617773 0.235778995731581 0.112516651395019
"mb54" 0.757371354890773 0.0718543237100682 0.31038573536487 0.215914538032236 0.141522965903308
"mb55" 0.807150398310778 0.0615960359614449 0.511567907831946 0.238090324802701 0.164752255853194
"mb56" 0.742359733176457 0.0562090833312187 0.390487074265976 0.209955235389645 0.133368781997385
"mb57" 0.651808913580379 0.0791451183284294 0.0932619279126232 0.172921242463892 0.098645329229222
"mb58" 0.853674598296602 0.0424456570517292 0.757811395176038 0.274402693168796 0.134316028706783
"mb59" 0.851361827484625 0.0395060261460153 0.765841085949416 0.253590661832862 0.123029330652759
"mb60" 0.697830565793038 0.073284401931502 0.156561076978175 0.18179686870599 0.114650096754906
"mb61" 0.830522486772487 0.034720164963735 0.770700356329462 0.220459102045377 0.106497375053821
"mb62" 0.748187996632651 0.0415101756758359 0.574245752096518 0.196533910531799 0.116129448134237
"mb63" 0.870571669952126 0.0348705347716817 0.864546787149379 0.23079544408525 0.113950240269941
"mb64" 0.734412271846048 0.068983593057391 0.282581501742887 0.207636890117465 0.13812831159516
"mb65" 0.849961574974007 0.0458787433972246 0.666567319955143 0.217748583787938 0.126591396403817
"mb66" 0.916559605111907 0.0295604409640629 0.926294938532518 0.199207570998146 0.0978804234527332
"mb67" 0.902215080913577 0.0375621530120302 0.833367386320887 0.241050206019377 0.117240851250463
"mb68" 0.833602364884576 0.0519942594558054 0.590038316589915 0.247092012481576 0.152169748574941
"mb69" 0.872921371381646 0.0303611576606334 0.843692024744953 0.197264999957095 0.0941562133167679
"mb70" 0.750182301291592 0.0577381277406124 0.337820518392328 0.213642231101406 0.12916529009206
"mb71" 0.801694823770713 0.036999310474452 0.702071854014453 0.234939743588291 0.112445350142899
"mb72" 0.737911475901949 0.056039695809015 0.436166245317492 0.185397289709317 0.125125983651188
"mb73" 0.668856067599233 0.0581375795222838 0.291418645247675 0.162228787645094 0.117192819766716
"mb74" 0.895274121670639 0.0390201545113061 0.82973122253096 0.255465748722952 0.125229170487808
"mb75" 0.682871151062136 0.0731454985598118 0.137065240829014 0.173412360133573 0.105814649847605
"mb76" 0.799714171259054 0.057806753011601 0.444663504713803 0.225000387314441 0.146351466545045
"mb77" 0.766414938565393 0.0512989600116917 0.505035172583756 0.19899331462642 0.126756676690529
"mb78" 0.665271029657487 0.0748628694070838 0.114072109948919 0.176490637010659 0.104926091317885
"mb79" 0.969495542845365 0.0365136998620024 0.968717856393361 0.245668419289518 0.123432263309494
"mb80" 0.736595629157052 0.0296223891398365 0.747222774957457 0.187663483209865 0.0901967845042913
"mb81" 0.734174488810455 0.0728417886162259 0.216599205066161 0.202268510967085 0.111384038869233
"mb82" 0.65835716013152 0.0782258585774884 0.0825788762880946 0.172673534861461 0.0856504464287114
"mb83" 0.636701992288643 0.0882353085021883 0.0101997934043427 0.162190190479152 0.0732665109452305
"mb84" 0.690020888742301 0.0760514425513997 0.145003371926928 0.183165253095499 0.0954817974292502
"mb85" 0.761156496705441 0.0638192584369565 0.361902181719287 0.214915518759222 0.144643631440032
"mb86" 0.714685086080323 0.075207582388371 0.177004393445526 0.192169893080108 0.108367865658362
"mb87" 0.86116282780999 0.0362197209408249 0.778884815597554 0.236445095617631 0.114390803086121
"mb88" 0.758021331694685 0.0650647850508346 0.35758297445951 0.215822087350569 0.143178708501206
"mb89" 0.778591352859135 0.0335160982277776 0.705143498018903 0.207430893686635 0.0959734044841324
"mb90" 0.670341536718541 0.0744888983431591 0.0939134410084128 0.165683928257984 0.098578540143417
"mb91" 0.639605495719062 0.0876275972646186 0 0.159240624702483 0.0695183824656731
"mb92" 0.650804057210894 0.0477875289181128 0.345010421573619 0.159128269176367 0.105717258597446
"mb93" 0.802021851061158 0.0474376925474681 0.634193495632898 0.186806459821115 0.134918733486032
"mb94" 0.63756918107439 0.0870368219183575 0 0.160422391551727 0.0673550062276459
"mb95" 0.706814126983034 0.0701704539908577 0.20057900531569 0.188282066990281 0.121925727469765
"mb96" 0.66376474176811 0.0611206651380281 0.207712431063796 0.156495808612405 0.101891678287746
"mb97" 0.652379151528249 0.0897222200992911 0.0207112776490792 0.168618779789579 0.0754374256942411
"mb98" 0.725232887808829 0.0250863757791718 0.625642872132777 0.160809660111051 0.0753731139358638
"mb99" 0.737400020508614 0.0613419165617528 0.327973353261683 0.206079001054918 0.12773956306815
"mb100" 0.648427549416922 0.0836473701594533 0.0413264700920425 0.165576266623755 0.0906204439762843
"mb101" 0.633828129228237 0.0868408891184187 0 0.158494385963589 0.0649975400287178
"mb102" 0.793968609439942 0.0494048061663287 0.568786527722783 0.233191096732982 0.139380925695428
"mb103" 0.653557726505687 0.0466962108198893 0.3961933085986 0.162336142478497 0.107967742281807
"mb104" 0.702849459763997 0.0687345085573929 0.179393229205844 0.186052697621043 0.112272815867131
"mb105" 0.671601615074024 0.0287561003072303 0.673569623497799 0.180932013235703 0.0817852967551448
"mb106" 0.643244198925083 0.0883515650284431 0.0206968824841695 0.166676872227877 0.07626499066605
"tnt1" 0.679544377377115 0.0647737776881469 0.205115868047603 0.172903270550197 0.107227279810856
"ufb1" 0.63770123158945 0.0575673466215994 0.216784193109327 0.168253011931614 0.100939564096237
"ufb2" 0.667666051660517 0.0374347540371305 0.505118579283835 0.169969903919639 0.0957006573144117
"ufb3" 0.664394643669522 0.0754907772712882 0.103686623995943 0.17285724148999 0.0909635939416511
"ufb4" 0.620961319864109 0.0733236778923135 0.0723401547996668 0.154255679050692 0.075665773970933
"ufb5" 0.756108307297925 0.0464414548390687 0.476111695866753 0.211974299486591 0.12327619262952
"ufb6" 0.658498752803572 0.069432863185997 0.124408447522771 0.168935483739689 0.100995422537115
"ufb7" 0.622066278557675 0.0744269882458497 0.0624833811771113 0.154118104048833 0.0757935118573588
"ufb8" 0.724408305503122 0.0267573986101592 0.757863305183862 0.173357917718979 0.0820334847589786
"ufb9" 0.656910330222283 0.0881995588669232 0.0417868749995205 0.16950241822333 0.083862892466924
"ufb10" 0.603742496836741 0.0719453559054371 0.0624452710131036 0.144822354914247 0.0728146838972257
"ufb11" 0.79595696239718 0.0492065000772232 0.60666883456276 0.233805493306329 0.145065457259605
"ufb12" 0.671845170572448 0.0723724942592537 0.105397142926148 0.167705278593077 0.100955699323205
"ufb13" 0.664919848620042 0.0849644742159107 0.0725341017247431 0.172908172444188 0.111239220320615
"ufb14" 0.734649894159254 0.0617685313861739 0.30992694549681 0.203109305852221 0.124088001387191
"ufb15" 0.649354955389438 0.0878136360169023 0.0207384601823712 0.161964833466639 0.0757749032708783
"ufb16" 0.676300461670603 0.0556615024252944 0.247257033967442 0.177707816516589 0.108286408878897
"ufb17" 0.77645563884593 0.0572636052827993 0.498356614557992 0.225191485706094 0.154493418999681
"ufb18" 0.746741389081292 0.0315274778315388 0.718768935874691 0.199350281190899 0.0939901852062577
"ufb19" 0.711500368975026 0.0441831481392136 0.44742049752886 0.201502571952085 0.118991037491111
"ufb20" 0.653818825133046 0.0757562472056348 0.104727579763546 0.170647684189334 0.09642843978498
"ufb21" 0.607505802556033 0.0745253267884492 0.0723617829080741 0.154030750800784 0.0841227312525496
"ufb22" 0.647948647020262 0.0643559230196162 0.145333649419864 0.166406478199367 0.0987688596180648
"ufb23" 0.73753255707063 0.0620587687704113 0.30992694549681 0.204503810391474 0.126139271792012
"ufb24" 0.7644901144641 0.0379045781290678 0.645709235225259 0.180847978566908 0.104110367690464
"ufb25" 0.735007031185375 0.0434691419132647 0.583112240143974 0.170176367973506 0.11676975321541
"ufb26" 0.764726528224627 0.0370118991684194 0.638323112990685 0.232870267766233 0.106786247341425
"ufb27" 0.647006616522354 0.0845753847191302 0.0417462345242031 0.16751083384659 0.0893043842825818
"ufb28" 0.652009038887732 0.0590637416935302 0.209981702825416 0.152985011424593 0.0999661546624712
"ufb29" 0.792285354227166 0.0329513684013327 0.736791064635698 0.211823995268877 0.101213088408078
"ufb30" 0.656919895123992 0.0777146290403668 0.0933306340289429 0.164259637149254 0.095909929087404
"ufb31" 0.605417909571658 0.0744994682861798 0.051943435354361 0.14705366834364 0.072033924322291
"ufb32" 0.601316466060553 0.0749020055103255 0.0519122478327398 0.146439396505961 0.0729884268834448
"ufb33" 0.652473677646933 0.0735069789449575 0.0930001507973736 0.170788612830985 0.0850649271362418
"ufb34" 0.663257575757576 0.029359443120619 0.638165732868072 0.179621077699449 0.0814281224465256
"ufb35" 0.63395386324428 0.0793120038332148 0.0417247836615845 0.159692125854695 0.0853913613198301
"ufb36" 0.733102379432947 0.0462758054271549 0.476172560115919 0.212272958681913 0.124971689187921
"ufb37" 0.696705147622002 0.0681224574386644 0.188494265649542 0.188735639949259 0.0924997390007093
"ufb38" 0.798200420869313 0.0296749419462712 0.781333223087969 0.192373723650349 0.0881627458008998
"ufb39" 0.612761869614885 0.072408567863052 0.0310086306941877 0.148479194291215 0.0679515353655368
"ufb40" 0.616012290536897 0.0748027670581027 0.0723617829080741 0.15129100719293 0.0768297772250245
"ufb41" 0.633447521730804 0.0743234842940031 0.051226631119484 0.156801011362498 0.0702719655719838
"ufb42" 0.813513718356829 0.0485617188910719 0.582942086522028 0.22967764230647 0.141930808123991
"ufb43" 0.659785020412213 0.0892191664493993 0.0312421699523806 0.171717791007411 0.0807197640809051
"ufb44" 0.652902039774569 0.089644911682602 0.0209517871934761 0.166672165048664 0.0758096982319959
"ufb45" 0.651899317437596 0.0753469213359652 0.104727579763546 0.170542458670286 0.0934129279606834
"ufb46" 0.637668723039102 0.0413359320955887 0.374075705726411 0.159552766271075 0.0941521366331898
"ufb47" 0.598687476004636 0.0727090310885378 0.0309589235886011 0.140431265768769 0.0659577783003117
"ufb48" 0.693626248442091 0.0715741879076999 0.167496458398213 0.186194794981215 0.0945151117782857
"ufb49" 0.653042963441381 0.0540641630353234 0.239330868378342 0.175216501695188 0.097535798259399
"ufb50" 0.642556585794128 0.0507738493499927 0.306162492472421 0.153442805737894 0.107461910596852
"ufb51" 0.643694741740344 0.0421271032050905 0.356061333356166 0.160321998842034 0.0964490965725409
"ufb52" 0.626458235703432 0.0846720475301915 0.0102865405256198 0.156997298761585 0.0700638614705589
"ufb53" 0.550682186078779 0.0226178869728171 0.652496203076283 0.139441968777909 0.0630955371085514
"ufb54" 0.714169199970342 0.0371238034908768 0.599963474363334 0.175375604215368 0.105756833396683
"ufb55" 0.618384436788633 0.0827708902945346 0.0101620807913058 0.154479435773022 0.0694433814104347
"ufb56" 0.666080610749388 0.0699522529672612 0.164792892306542 0.17912150649794 0.102909713322834
"ufb57" 0.666853661702798 0.0723954225579138 0.124545128158446 0.175180343427441 0.0906971080423021
"ufb58" 0.660863821857382 0.0422692125054477 0.418923342169725 0.164587439264555 0.0998012515863503
"ufb59" 0.604384507470213 0.0718283438593146 0.0512724134428717 0.143388112291304 0.0684152727522137
"ufb60" 0.748147587266217 0.0551378620288253 0.3923560817755 0.21114888461584 0.133776330148996
"ufb61" 0.79987566055331 0.0369000851232542 0.670163261199715 0.231650861763625 0.10808989538521
"ufb62" 0.77101398862027 0.0368369007393821 0.652475212155549 0.174481148059786 0.108483128772291
"ufb63" 0.736578821710362 0.0420364877327802 0.531049104337554 0.196408440640938 0.104599007997549
"ufb64" 0.657150797779472 0.0546640898723464 0.167233170560531 0.169843670092757 0.0979039419425983
