"quartet" "cluster" "phylo" "mutual" "shared"
"mb49" 0.879693783613547 0.0411076861088045 0.812509629650765 0.263025335112865 0.130857278298487
"mb50" 0.784589837263368 0.0330439743494203 0.768460384698252 0.207908808931385 0.10078077590648
"mb51" 0.824290459817006 0.0331932887627153 0.810440550032979 0.216420617772529 0.105188729987193
"mb52" 0.723310170562224 0.0290356443905053 0.749807406984706 0.182674744403695 0.0891597075803622
"mb53" 0.774795466177654 0.0820452771632586 0.301387429089758 0.219161576731446 0.136589775078798
"mb54" 0.99845302831427 0.0414327222427779 0.989575308624363 0.275905088456551 0.13848756316779
"mb55" 0.873575284943011 0.0403729206170345 0.787193870979138 0.253539974499281 0.12561811562014
"mb56" 0.811654643823264 0.0435113830789567 0.697885154272588 0.212691014974064 0.132371406522159
"mb57" 0.797519642039249 0.0464010274025449 0.581339570997492 0.218947255186717 0.129346846353412
"mb58" 0.805681716982812 0.0808935840302589 0.344625928418827 0.247459074070841 0.172645680791864
"mb59" 0.715511735321604 0.0880368394239217 0.0939028350752094 0.188271311989862 0.100909808209477
"mb60" 0.725843787757314 0.0512523462111341 0.386264625702914 0.190724117517747 0.124366399693314
"mb61" 0.786458333333333 0.0343315768545257 0.694618845905244 0.212837768942638 0.101720515302482
"mb62" 0.826604334891628 0.0367729853811628 0.747340560838738 0.232691816209987 0.113638084240936
"mb63" 0.961178120617111 0.0352439978162307 0.927078518507951 0.232954259740248 0.114646888587342
"mb64" 0.842642352514945 0.0351279585198571 0.765850322611035 0.22338937525319 0.105950003402046
"mb65" 0.790789919218304 0.0393805266861171 0.71267501346666 0.250970766840953 0.122746624260575
"mb66" 0.724217547460236 0.043677012717886 0.549922164162785 0.201184420500535 0.1227878362926
"mb67" 0.82488348300557 0.035382249439746 0.800010379295372 0.22431286997864 0.109796430403933
"mb68" 0.713295580957787 0.0656803390402629 0.197977690889096 0.196235328869665 0.0973474352639759
"mb69" 0.645672570442214 0.0855756023317081 0.0103055807152984 0.165039502769356 0.0707579701818324
"mb70" 0.801698863213003 0.0852893803781552 0.281678234706341 0.239652093768319 0.152004624648995
"mb71" 0.781185579968827 0.0335404005297857 0.760334814635167 0.214344699899017 0.102543426952159
"mb72" 0.775520816406123 0.0762348881671204 0.343140734197373 0.217520458817677 0.149656011102376
"mb73" 0.840995329830706 0.028515805091163 0.874903703492353 0.185542869014995 0.0907872524162776
"mb74" 0.599485706039018 0.0599633523361757 0.124191602834328 0.144921659528392 0.079605948437661
"mb75" 0.767168477268087 0.0495557867185358 0.49473191957628 0.194656696563417 0.130463806725655
"mb76" 0.777056810330514 0.0860413168344599 0.198114444263826 0.217442507504171 0.1360632279675
"mb77" 0.747376859609668 0.0539009825467443 0.415547633637633 0.182854552317694 0.122989419686094
"mb78" 0.611610748443905 0.0824188694597653 0 0.147339851590948 0.0504354994098845
"mb79" 0.710140848007173 0.0520781942943028 0.352500962763643 0.196452773883141 0.115519837576205
"mb80" 0.748499408907535 0.0818849164905195 0.207586496095201 0.206906853124277 0.110035378465732
"mb81" 0.751039389653251 0.043927839624854 0.533440512007662 0.197708533147251 0.123556771967924
"mb82" 0.576501668734922 0.0612798357242575 0.0826589463930199 0.136239879698466 0.0668529814265286
"mb83" 0.74232131452128 0.033901979181493 0.659657042987328 0.210008428838868 0.0976473258322749
"mb84" 0.796715008566078 0.0609707609456124 0.450371698915599 0.231565537658377 0.155112476335149
"mb85" 0.638187127078837 0.0493408151550346 0.310919480303456 0.159168149991665 0.100529678647684
"mb86" 0.656203726096678 0.0799408849996405 0.0624767323745915 0.160546993711144 0.0766551824597937
