"quartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" 0.761110346199153 0.244443032882401 0.270856525627278 0.21292521306884 0.12926163074102 0.182107542702515
"mb50" 0.850819079739822 0.220466326556943 0.821002170654713 0.212980178727291 0.101851606478557 0.0681222120904322
"mb51" 0.916056639059578 0.228481872205843 0.895769023898085 0.22097653197951 0.109075968821802 0.078286802179768
"mb52" 0.933834713537266 0.187469539701889 0.92627364560976 0.182550427173198 0.0891924865349317 0.0286996255271894
"mb53" 0.986330119115145 0.254788654656531 0.979153804779617 0.253533163708409 0.128104202357237 0.109714849951386
"mb54" 0.805322300720509 0.25383062623679 0.583214151111355 0.232179000670016 0.145509604379101 0.140180421488977
"mb55" 0.668016771872978 0.22210288621882 0.228988757625418 0.176980874993681 0.116520446184341 0.145309923960796
"mb56" 0.856505499066196 0.272813511546058 0.729206030428688 0.249314210829891 0.12283890041312 0.131248690680961
"mb57" 0.778217027615446 0.244772551313818 0.715782584159247 0.227974008864329 0.109516020483784 0.0971739552197364
"mb58" 0.856103476151981 0.262492622493869 0.739525260316392 0.244003843020899 0.118738865268127 0.118918585515655
"mb59" 0.649711661566183 0.209922530355534 0.0417811160145567 0.166748634022577 0.0910680086799572 0.155734501453158
"mb60" 0.767632632954229 0.227098603239364 0.437227606255975 0.195376559015912 0.126280890609294 0.141573078271755
"mb61" 0.89805338149709 0.268974995543794 0.843756236418307 0.257850161218728 0.128767537116968 0.126662912677991
"mb62" 0.713077734787197 0.226172424771375 0.292695598588233 0.178827233265003 0.123185947982046 0.140281758188776
"mb63" 0.793784064079084 0.238417305847327 0.520650819574366 0.209611911115396 0.138316064897041 0.141570802645771
"mb64" 0.878885051800691 0.255975018203091 0.739525260316392 0.2342382933338 0.111553811481558 0.111132168480769
"mb65" 0.686133095931579 0.22001283525626 0.124168751982477 0.181270388548448 0.0963725886607904 0.155565651058226
"mb66" 0.776483060965243 0.260863726638785 0.428125662669345 0.22460023667791 0.143128416314525 0.166637260114671
"mb67" 0.624243547109457 0.192475108685357 0.0727245146837455 0.149466257329271 0.0923649976113579 0.137250007430049
"mb68" 0.726429918959548 0.243937930178338 0.208830843530497 0.206043772222872 0.118358018580925 0.169115804935941
"mb69" 0.851815718157182 0.253038640789291 0.760371455536775 0.240464714454705 0.116733771879504 0.107624152636969
"mb70" 0.832544151522908 0.245616413947103 0.604003032627239 0.217608059951384 0.128603775318121 0.130715089893955
"mb71" 0.795925848345203 0.271089581833891 0.666563577045052 0.247490142863804 0.118626818418281 0.129189155447016
"mb72" 0.781098117249907 0.253677415609712 0.333163187396829 0.220053094405046 0.152587396367057 0.186853306585884
"mb73" 0.613028142603551 0.188778460282026 0.0205031642957869 0.153617584407725 0.0684718667166428 0.143865231942737
"mb74" 0.590260344123848 0.181034619282019 0 0.144548540530316 0.0741528304165651 0.138627996027487
"mb75" 0.661478003958427 0.207557097304219 0.166574451188137 0.164272908252716 0.112191637209967 0.142178417828122
"mb76" 0.807708182850067 0.236554452780497 0.73674347992301 0.222404538376736 0.105362584798513 0.0872731983573667
"mb77" 0.793704574020438 0.238362284713368 0.739525260316392 0.225973846162811 0.106672642867134 0.0900906811555368
"mb78" 0.723525760397269 0.228634900874003 0.462923119827107 0.192151182359558 0.111694727150119 0.110792147548394
"mb79" 0.656868267267479 0.199536768295391 0.0826323490205604 0.161011301261616 0.0715744321167126 0.137919085515297
"mb80" 0.72200152142676 0.222305110797091 0.357232170869144 0.184013690205046 0.123478388732978 0.122536723969987
"mb81" 0.743918831826468 0.250168250766369 0.295183258341954 0.211786546911968 0.130380787085381 0.166958656168313
"mb82" 0.666330448363376 0.224901931413321 0.322775161280928 0.187723976532022 0.113250667600519 0.126336748463075
"mb83" 0.720182450435804 0.224938327783167 0.369247651332061 0.18211895294577 0.11903650423817 0.125984491859691
"mb84" 0.892832974469394 0.208759137226146 0.854127983742909 0.200598768305201 0.0951010106390318 0.0547245494302805
"mb85" 0.662939309245887 0.209844115280994 0.0933113389989832 0.169641324978444 0.109356099729324 0.148812138082339
"mb86" 0.82335720633593 0.25383213618585 0.736809335343504 0.237883281949657 0.115551859746267 0.107805440583478
"mb87" 0.717714866177899 0.22563332875711 0.412974885228654 0.19115463705201 0.113082438389127 0.106578208629327
"mb88" 0.657669445885028 0.209472571561277 0.177007810420902 0.165638161649708 0.10210546773867 0.138690456468951
"mb89" 0.721801784375831 0.197690431371908 0.570943206607196 0.174456598247708 0.101771409181443 0.0751938802178005
"mb90" 0.759627070069471 0.241127088541046 0.395669442258213 0.209633183856613 0.139383156065127 0.157153887809045
