"quartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" 0.810613122983148 0.194406093489072 0.820922617247445 0.184316959024414 0.0883458785051093 0.0413899658229189
"mb50" 0.821984699690738 0.240023417715448 0.770759506010804 0.229218098569567 0.106412480743263 0.0962362232661221
"mb51" 0.785227399709465 0.24683823808692 0.645868642052804 0.224661762326518 0.103555499671303 0.104340404289924
"mb52" 0.697022392501116 0.222616905229977 0.187485291046574 0.18057373046295 0.113983357653129 0.146608514874673
"mb53" 0.730518521883304 0.242264416515387 0.167265476071055 0.202837912125879 0.111160004018281 0.179718497591024
"mb54" 0.718563506733562 0.220920574802272 0.218524437790845 0.178950934785782 0.113607798351697 0.151428631382593
"mb55" 0.849332137161085 0.262415681830405 0.749858765122118 0.247515037189867 0.118739894192473 0.122865092704863
"mb56" 0.877108564013841 0.266655888925173 0.749961481396941 0.249009525257007 0.120214207864971 0.127907544890142
"mb57" 0.831553807249227 0.257471808260579 0.572773934058192 0.228414498299551 0.137266018008246 0.146900596710423
"mb58" 0.797421223195201 0.214510377876414 0.760386172772578 0.201432240854796 0.0954386009493473 0.0658961288758793
"mb59" 0.894247875074125 0.25945361995123 0.843680987502853 0.24759633383688 0.12272188743077 0.11934261017942
"mb60" 0.649726512842984 0.204458128278874 0.0622020317280759 0.169131097202013 0.0881904638648069 0.149932734484742
"mb61" 0.765619519466854 0.231820649139684 0.438410586643417 0.194297267860572 0.127947959172503 0.135530168415756
"mb62" 0.808513218530196 0.2324745317843 0.768408488221392 0.219809811977075 0.105056237191836 0.0867432338758597
"mb63" 0.638453778626773 0.198698204453239 0 0.154053212943948 0.0872908694707805 0.154010893936481
"mb64" 0.876080834033302 0.267959199982436 0.765850322611035 0.254621456775205 0.123159356238292 0.128360517017415
"mb65" 0.7736484454868 0.223846609872477 0.729009382370843 0.205411772972185 0.0981799895164899 0.0769987713597576
"mb66" 0.86430440910006 0.25848598460351 0.797839422052349 0.247912250462216 0.12005674760774 0.117169796071567
"mb67" 0.846518073680564 0.237431738830677 0.791506172487255 0.225351109048196 0.106014566529272 0.0931542000149032
"mb68" 0.762267524186977 0.228618701264829 0.474803278817252 0.201752385055667 0.138537767189895 0.143858042640591
"mb69" 0.88945762887131 0.238929128863343 0.843732345640265 0.229842230383846 0.111473760114167 0.0949348955030439
"mb70" 0.973795296310509 0.243691966271516 0.9687772840105 0.242354868549748 0.122051513484966 0.100598859399194
"mb71" 0.754267438779759 0.249917212576895 0.323258296612384 0.215090344170945 0.141195187034955 0.167502256739189
"mb72" 0.759715481791576 0.222764597513994 0.583259186523736 0.205631427645682 0.123015673209763 0.10702507264662
"mb73" 0.574493931022534 0.168889691496025 0.0312463636973667 0.131198757312623 0.0637742592845825 0.111926464928915
"mb74" 0.698490435938953 0.206965210034438 0.176860921568341 0.168349703808484 0.10091961803821 0.141580177881137
"mb75" 0.598402545960072 0.183853357094032 0 0.140386758700142 0.0715081590903297 0.14124889544083
"mb76" 0.751960540308166 0.246176669749932 0.282706215184141 0.213551442753064 0.130830828957575 0.172238491184184
"mb77" 0.619772272272272 0.188669740298131 0.0521879273213871 0.144479714665582 0.0761421764746563 0.126350274703101
"mb78" 0.794744724901987 0.230438268346557 0.665059740358314 0.211350236651241 0.131587824911812 0.115603593892246
"mb79" 0.673291362011721 0.210372522711186 0.135334890633225 0.16703439052314 0.0940711402283995 0.140038304857057
"mb80" 0.617174189978188 0.184361464671961 0.0104447684096507 0.150864797648109 0.060447572086429 0.133178759990023
"mb81" 0.643168572252257 0.198917945438986 0.09669595197205 0.155909725418494 0.0804731408135165 0.132782600510394
"mb82" 0.781938591210114 0.228971860194734 0.546937897864636 0.206732535725119 0.136547271978657 0.131980789246081
"mb83" 0.667412255836726 0.2176617919416 0.24991735802013 0.176702545762941 0.105202431680937 0.119765597871094
"mb84" 0.786338214038836 0.21756460331346 0.715686773287898 0.198280082959641 0.0916841605704153 0.0690344721052076
"mb85" 0.844989696032973 0.200932983115974 0.831456580938772 0.190759664748155 0.0911579390004177 0.0492084372664332
"mb86" 0.756345227952686 0.245896285655852 0.394404802344736 0.212908383804796 0.139091875498451 0.15084579297655
"mb87" 0.637329330171659 0.195666684156269 0 0.151693743881262 0.071626456509711 0.149754295284062
"mb88" 0.667172845020098 0.164078450933187 0.632037821479606 0.151231887373325 0.0686515821835539 0.00531171622432015
"mb89" 0.667539784408828 0.207014365780697 0.103918518085424 0.168366794471758 0.0921896635075561 0.146189559921805
"mb90" 0.685050692946523 0.19913771944273 0.301904600553157 0.170141635798768 0.108754473714394 0.111654810501212
"mb91" 0.744513044048721 0.219445691277724 0.396310292341217 0.1855999874722 0.118018102280003 0.134025479356831
"mb92" 0.59290219228848 0.171529211430589 0 0.134720391540103 0.0502006851525286 0.122838021093114
"mb93" 0.581844007538042 0.169650350750637 0 0.128123099792672 0.0443794529762241 0.126515156771649
"mb94" 0.740020470829069 0.191921471891591 0.739485431883892 0.17762681570838 0.0820448551139856 0.039033413022503
"mb95" 0.701127382203013 0.223665407738168 0.260047888905038 0.176254225278432 0.106584943718184 0.138861802809073
"mb96" 0.707173629175706 0.205830247672102 0.426977964808999 0.181843900233818 0.115269446315699 0.106453538982689
"mb97" 0.758676473760273 0.227599453646667 0.447964185805092 0.198165533550235 0.128900826584303 0.130946787309903
"mb98" 0.641388753761058 0.190369957203618 0.187315344440615 0.158546191981743 0.092565888862941 0.118254057682481
"mb99" 0.697006593643983 0.222064399647315 0.114925266894085 0.183841683683401 0.0885149582328184 0.162327142738977
"mb100" 0.638438611526123 0.195854280916328 0.0105488438752514 0.162518098277588 0.0690455394406314 0.143286226146357
"mb101" 0.789088093394484 0.235308379079044 0.568118834840179 0.207135590568674 0.122004409804877 0.121145581144923
