"quartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" 0.792006152311274 0.233237401526797 0.612830845140644 0.209949676312482 0.127017745420458 0.119376813467142
"mb50" 0.702915747255645 0.213686294518281 0.197648595790634 0.177107504278825 0.108181157010148 0.149634875926689
"mb51" 0.660847378208601 0.205477162239347 0.0729184209753668 0.163379898693336 0.0884614919051912 0.151805109754863
"mb52" 0.683233053153535 0.207282306628953 0.302318192247798 0.171610953250262 0.104041699307132 0.121273796503214
"mb53" 0.868883078072469 0.286345937138355 0.729032591437125 0.270753554338043 0.130212747475455 0.151606960785681
"mb54" 0.684066117728331 0.230031959765363 0.083338437924003 0.184768662278165 0.102731115700025 0.16729970199962
"mb55" 0.714036251028478 0.222307919676812 0.260194983788919 0.183826313974167 0.125281238003352 0.153586083016324
"mb56" 1 0.246243338101131 1 0.246243338101129 0.124244849573143 0.10393292983971
"mb57" 0.929159025412628 0.255658843381919 0.884114234574632 0.248207581792249 0.122265361265856 0.11462330069541
"mb58" 0.863166953528399 0.240237779287889 0.831551632015661 0.233009238695159 0.114048521846363 0.0961303115338813
"mb59" 0.817800124403898 0.257123087874527 0.749935503795694 0.24017738087913 0.116730060190202 0.116866792976608
"mb60" 0.74929374665819 0.264755090567812 0.2609077182014 0.226488996471471 0.142407967207417 0.193451054912138
"mb61" 0.897989009704197 0.245244440948762 0.836905267210663 0.234736446952816 0.11531418262121 0.100385239526308
"mb62" 0.83088954056696 0.212398469195749 0.822915924894363 0.202072853239816 0.0981116747913393 0.063698098025947
"mb63" 0.77415876978948 0.228798781998729 0.729032591437125 0.213899688486724 0.103148478236622 0.0831948149187132
"mb64" 0.822060568539442 0.264034600001632 0.726191994663039 0.249350063833506 0.118270866745449 0.124520137674972
"mb65" 0.62534184707543 0.189379294567053 0 0.149893304024993 0.0490858676988178 0.147613585755721
"mb66" 0.758029513888889 0.18900376576415 0.802013012535794 0.178255842433264 0.0859703679392462 0.035886438878006
"mb67" 0.808796830422223 0.289572636345853 0.469905501070239 0.253393106584754 0.175310027186002 0.201220190796693
"mb68" 0.741611074383477 0.228562007269657 0.502977053052361 0.202949453476146 0.115562681536965 0.113685936058009
"mb69" 0.715429946105216 0.22134950643171 0.277382646015322 0.180725787871369 0.11318236588524 0.157864701609997
"mb70" 0.773302936676965 0.270458826868279 0.316194374594219 0.233496609490382 0.150708813633668 0.191164635998139
"mb71" 0.911016184345106 0.217312275629011 0.915719443327005 0.212472587749002 0.105630658143548 0.0690386624573671
"mb72" 0.711750720709339 0.223381602602745 0.386248596240877 0.186087871040681 0.117117887138589 0.126862893331844
"mb73" 0.630493078257413 0.18991917601996 0.0522368315098845 0.153158063819315 0.069982634113141 0.139817035409849
"mb74" 0.770369887142018 0.225939807896327 0.673464744817281 0.205892432256152 0.0959793222895008 0.0792811007808763
"mb75" 0.714164751421314 0.212778798753555 0.697755268109124 0.197704810998181 0.0952872193421581 0.0641502343847822
"mb76" 0.722587948664312 0.216107173979968 0.421563854313126 0.186049800796133 0.114595401226906 0.118092367623826
"mb77" 0.664283961222236 0.204118623049529 0.12341593198118 0.160228466745408 0.0891464336212314 0.150256983829656
"mb78" 0.742096611026808 0.233492629211515 0.515564166131021 0.20276192242015 0.118978211000671 0.119916756563483
"mb79" 0.648264507004595 0.202164493725668 0 0.159877759641597 0.0668704825348909 0.158219390101647
"mb80" 0.684456598447424 0.20416104503783 0.364332491429911 0.174228599442674 0.108624247204659 0.105404306429765
"mb81" 0.714741649700105 0.219225409551421 0.635304515850643 0.200610559292016 0.0921426147185246 0.0718139751410566
"mb82" 0.690667817792698 0.213209515430665 0.197244599206175 0.170817896702515 0.0978330170368832 0.153343050276692
"mb83" 0.666622607793845 0.201697913956633 0.114472990788376 0.160030267932002 0.0864286981505127 0.141113276768409
"mb84" 0.71367293067689 0.219479446227046 0.329346486412741 0.178661717762421 0.116554333060259 0.143620399071981
"mb85" 0.797979117547996 0.221391500943172 0.757797203415412 0.205689450683025 0.0978797265949475 0.0738299612897036
"mb86" 0.70751505629746 0.207485478748702 0.395334647945719 0.175210646437499 0.115142998812216 0.121377488446594
"mb87" 0.899734982332155 0.270550846265397 0.84202585816327 0.264112167577362 0.130991160730865 0.132325363941577
"mb88" 0.713595564217287 0.21718828059291 0.291170819188731 0.176823937270709 0.114123547052692 0.148051822360436
"mb89" 0.651264988053978 0.202674442128815 0 0.160277875065552 0.0667401894999646 0.157775835750437
"mb90" 0.644831100686131 0.195710370447863 0.0522379194325275 0.155880314116713 0.067945629524545 0.14369641498448
"mb91" 0.82261690647482 0.199010545470434 0.789402412167785 0.187441368188847 0.090122973566365 0.0472380811365875
"mb92" 0.604093298627061 0.176661165164083 0.0313430218714188 0.143425771755937 0.0581844598767648 0.129004878227131
"mb93" 0.680735198660791 0.202673339532136 0.30139311547814 0.164779120890229 0.110635074325592 0.115985757107399
"mb94" 0.721789492346788 0.212671246195405 0.440491236571224 0.180134669657664 0.112641926387174 0.114795150265309
"mb95" 0.615408812922561 0.186546020582356 0 0.149200595225398 0.0582475168864733 0.145005761890137
"mb96" 0.73204854362264 0.221978990762832 0.394151106628759 0.189752503521181 0.129205802445748 0.137264593503423
"mb97" 0.69633307868602 0.161943552051239 0.646398015445359 0.151900964187321 0.0705276447853009 0.00371721551279565
"mb98" 0.637762344537675 0.203299559321264 0.0728235544178098 0.163252627581416 0.0791486058216613 0.142782310014878
"mb99" 0.747083101416704 0.212316486509827 0.584867440671522 0.19421975904047 0.130645345043854 0.11436631277979
"mb100" 0.636219664198255 0.191248164366554 0.0625696664719722 0.153809452562695 0.0678264486173415 0.138945635011561
"mb101" 0.673383511141407 0.201958200124044 0.155886224138372 0.166654294598662 0.0948826322193895 0.141329863270327
"mb102" 0.7027091834084 0.215696028259507 0.291170819188731 0.174437532891016 0.107935218112261 0.14636381296492
"mb103" 0.608186735055048 0.176192566868373 0.0824447098743127 0.141300838766692 0.064635670064741 0.125158345755877
"mb104" 0.71205989968257 0.206894215389994 0.429857323978419 0.177656107456748 0.107683855478554 0.108130366747259
"mb105" 0.804712701178175 0.277631847565282 0.526220484771773 0.248972886856785 0.151115947851022 0.170596225453098
"mb106" 0.700530919239016 0.238630259190681 0.126360436716753 0.19580378996058 0.11297882997103 0.17136328095593
"mb107" 0.784875569575885 0.266374223616912 0.515624112210246 0.238952204965163 0.145218981264234 0.157364604340488
"ufb1" 0.692440867885511 0.199993990322097 0.338811127911543 0.164587141693928 0.102334187469912 0.112786150956184
"ufb2" 0.672222883152018 0.205686082268147 0.156819172387404 0.1627452822516 0.0944899898676472 0.148939688176511
"ufb3" 0.639283514524505 0.193286492538752 0.22900200241996 0.161641314946605 0.096450938760577 0.115264401552785
"ufb4" 0.655143396554508 0.195148986682371 0.187607571771635 0.155911014752167 0.0949015942959183 0.129713766099001
"ufb5" 0.762400759991857 0.225571411269655 0.528543204936769 0.192703723765374 0.124205663643907 0.128874373096102
"ufb6" 0.704079842958426 0.237377440223689 0.105314271736156 0.197082739712837 0.104270383328703 0.170062404639344
"ufb7" 0.644234331583822 0.190632038456428 0.199932163657076 0.154692380531234 0.0930478769743671 0.119360434255404
"ufb8" 0.64214401134415 0.193056041711372 0.207522085013875 0.154528034503785 0.0950664690862192 0.121866204010341
"ufb9" 0.699215598386374 0.207167768895682 0.468450798512171 0.177484471549803 0.102958616622541 0.089691256675675
"ufb10" 0.833741456039861 0.222701136215698 0.736649284021682 0.211749492750392 0.127306196573111 0.107222558248701
"ufb11" 0.800720988784619 0.220390210265516 0.644524459014302 0.204523262090464 0.135198518875895 0.123455067931955
"ufb12" 0.615796831314073 0.190136551683926 0.26931086032931 0.153154569728022 0.0957285624098497 0.102260312098751
"ufb13" 0.626501335120701 0.190073526895105 0.230324985532335 0.150064897996204 0.0962790386900951 0.11164728577762
"ufb14" 0.643536212143965 0.19637310678481 0.0736497382070241 0.153721362790377 0.0821643283081373 0.139081659883446
