"quartet" "cluster" "phylo" "mutual" "shared"
"mb49" 0.693549993030249 0.050338716705304 0.365696054048482 0.191487681751503 0.122343580792681
"mb50" 0.630615763158033 0.0722800800052934 0.0729716436240174 0.162378520585555 0.0871715796587932
"mb51" 0.797280483469605 0.0616409116339724 0.396787696603179 0.230375238337236 0.147506798655241
"mb52" 0.916797137105793 0.0360685894039595 0.842031534664128 0.233493657006941 0.114778011637168
"mb53" 0.839074803149606 0.0378393605417759 0.739552312424528 0.246157375469224 0.116158957741328
"mb54" 0.648962457923665 0.094318482118759 0 0.172563471619878 0.0814430277411384
"mb55" 0.794183883286008 0.0356678815778326 0.757937335527393 0.23415118842677 0.115784781054268
"mb56" 0.688299152352168 0.0828986276493887 0.0313384964382558 0.176301416596037 0.0912071494779484
"mb57" 0.791676603863582 0.0338054445271818 0.73687487348261 0.216827843216194 0.103919655693258
"mb58" 0.834450084602369 0.0291305021701396 0.854091788610928 0.194147189766889 0.0943344574323672
"mb59" 0.834141988734594 0.0366361206181501 0.750128362381265 0.232107179791906 0.112365358992567
"mb60" 0.741449003854883 0.0568677019542544 0.395902689728147 0.193717968368462 0.116036560633836
"mb61" 0.821347834056333 0.0317187394778087 0.770818357722186 0.205432990711703 0.0972346468423971
"mb62" 0.730084058766307 0.0640749534247236 0.291935393471022 0.187981237831056 0.117494840012642
"mb63" 0.763360026148063 0.0463700730296349 0.505116194119707 0.216972227831964 0.128634123009107
"mb64" 0.933533559676156 0.0456774132182841 0.852666531714784 0.300707613141347 0.148493481428245
"mb65" 0.67325566034734 0.0957688475054678 0.0311798323632436 0.188222808959671 0.0921915294858271
"mb66" 0.850788048439116 0.047424756278698 0.687492587517488 0.229032137569293 0.138513724751958
"mb67" 0.854913538591312 0.0359550619500679 0.833401793270008 0.237215193993101 0.11783384757057
"mb68" 0.724338556484096 0.0769870352998046 0.186975913863995 0.199292217377009 0.128378220006921
"mb69" 0.991870836626397 0.0358681884684113 0.979155969801561 0.244076828321235 0.122286483994119
"mb70" 0.864327341665496 0.0556872397751291 0.591874042952715 0.267794003054373 0.158981671801105
"mb71" 0.651932109369204 0.0658718239364358 0.146015228925693 0.165938155149866 0.0977347127308637
