"quartet" "cluster" "phylo" "mutual" "shared"
"mb49" 0.877219230001995 0.0386898081244651 0.799802505995598 0.247746590860053 0.12080599804847
"mb50" 0.650356109691935 0.0744675331566486 0.0730875420157964 0.164570035939278 0.0916481928067317
"mb51" 0.753946524333231 0.0725958480216865 0.289741840673763 0.216030948760276 0.146188930676109
"mb52" 0.857280327178685 0.0331173680312867 0.85113285480655 0.214269240146414 0.106449476123395
"mb53" 0.788270153918205 0.0632694635294991 0.403893338272011 0.231262828063235 0.150456444420442
"mb54" 0.731145935357493 0.0686393751698805 0.291497175791726 0.203668199188592 0.12399484107817
"mb55" 0.614041037479523 0.0790646888906344 0.0207625276908603 0.157426185594459 0.0763818726604407
"mb56" 0.854557283965221 0.0343488234579195 0.822785890951453 0.21997660989763 0.108969867575401
"mb57" 0.732272439932919 0.0787727527595108 0.217214640670394 0.201109958936505 0.126206582383416
"mb58" 0.764932087432293 0.0596438351396184 0.458278925875838 0.22818617359659 0.153105553696587
"mb59" 0.79711900057365 0.0296709122596722 0.802086410345222 0.191871181956647 0.09069006708479
"mb60" 0.672602842370807 0.0769000221708072 0.0620929048903156 0.168245043575911 0.0830245535666843
"mb61" 0.896598116471267 0.0353606367536395 0.817092335795397 0.228061638295424 0.108031345189468
"mb62" 0.771757754800591 0.0336865156508473 0.708187440505258 0.206097699710526 0.0992744302784542
"mb63" 0.973160832064942 0.036822698244909 0.979145237595574 0.246166909722041 0.123762955204341
"mb64" 0.854416872410763 0.0441618140530453 0.749845593925036 0.276235632928989 0.13624946586635
"mb65" 0.774824726206296 0.0409589525407197 0.624673145115401 0.192478134870055 0.114490820653319
"mb66" 0.835509279240397 0.0373132057195885 0.770854470496682 0.238345363027683 0.116432691498637
"mb67" 0.688093886179084 0.0702440888718646 0.269613107913235 0.196824181178654 0.139792747607526
"mb68" 0.895879882026991 0.0427527100310926 0.817145357650332 0.282025690494061 0.139441856815921
"mb69" 0.762215300759198 0.0510026468910494 0.531227109717528 0.234807682570973 0.139150857160781
"mb70" 0.855576923076923 0.0318812647027957 0.850983469780812 0.205284771325001 0.100752265605131
"mb71" 0.800902451504861 0.0404777945084399 0.687486792268052 0.247416540209118 0.119605691163746
"mb72" 0.703513442573775 0.0450036844375627 0.441796985799357 0.170096845205619 0.108691919004109
"mb73" 0.697054314875974 0.0751643911009693 0.133544766906179 0.174203716762163 0.113134764783474
"mb74" 0.713261388991374 0.0794304110176863 0.158113872418765 0.193380205702027 0.119768066547884
"mb75" 0.733446815095654 0.0460636542005974 0.428759767322229 0.208864740338371 0.116334580999028
"mb76" 0.68135173917879 0.0710383537224152 0.166697181132538 0.179347895342766 0.0992303767359646
"mb77" 0.67374463983909 0.0706117546840826 0.208004014169116 0.18470334707724 0.114939263031863
"mb78" 0.679140172647615 0.0482398355022833 0.362928865574953 0.156782285491623 0.103151524592783
"mb79" 0.599490878594452 0.0746573943414585 0.0104628496084311 0.138578174597086 0.0412726890853499
"mb80" 0.807657135889776 0.0322024291156505 0.770803099107609 0.202246997210202 0.0984674634441432
"mb81" 0.921420023932988 0.0298925928750122 0.925461507321533 0.199503454269341 0.0984331185251817
"mb82" 0.734173235962664 0.0640940059555397 0.333237336293718 0.211527229428801 0.131237901682069
"mb83" 0.743871866295265 0.0755824398621355 0.258653775570698 0.206893344006164 0.136029673881544
"mb84" 0.736034204808299 0.0474799484440931 0.475940505682538 0.183412863198094 0.119988700316501
"mb85" 0.711140452219838 0.0573340790427813 0.289100288537139 0.189308365906844 0.12242926125822
"mb86" 0.651938591363903 0.0733621421373584 0.0314328581023938 0.155610430460404 0.0666606644699947
"mb87" 0.7418168214976 0.0315377199083042 0.680706697214896 0.194816538038285 0.0872120064700992
"mb88" 0.661407324292251 0.0702635608475518 0.156262437950579 0.170817147442485 0.0883226399860603
"mb89" 0.79328312254275 0.0381521469809459 0.718718732116592 0.240385634754502 0.115681360098813
"mb90" 0.707123929253713 0.050869602203725 0.335703854147633 0.19123864628465 0.11602605396296
"mb91" 0.779787087280419 0.0489003186994799 0.634123510339333 0.200468373554844 0.134284594500327
"mb92" 0.602567267753182 0.0740697682152238 0 0.139116655935882 0.0362899659014183
"mb93" 0.835288426653767 0.0318341739026156 0.77883290558973 0.199135227828658 0.0956750149854658
"mb94" 0.617853372361807 0.068915682742925 0.010482542762464 0.148608909601472 0.0542260054811939
"mb95" 0.670885350683414 0.0572303672329819 0.311638852194986 0.190698165260261 0.123403452561781
"mb96" 0.605360222234764 0.0692301547958354 0.0314130833031554 0.142680244659271 0.0598316417398804
"mb97" 0.68548875214365 0.0577760444998381 0.353529009102802 0.194680900675865 0.129521014917101
"mb98" 0.605971849234518 0.0761552652543759 0.0207709731088576 0.152732524259041 0.0662923770205405
"mb99" 0.73978179449601 0.0467177513093595 0.52067939709927 0.21598074638116 0.133325001217563
"mb100" 0.598280967418499 0.0691762581713563 0.0314062912837243 0.140086789448652 0.0607047008328345
"mb101" 0.691038700923912 0.0495840202198472 0.325038364571992 0.184332099938499 0.108775335912288
"mb102" 0.649803625770541 0.0316976077690659 0.458877864057452 0.150058605109582 0.0813459475730492
"mb103" 0.601891129899485 0.0741272846838379 0 0.138600908681379 0.0365323339296817
"mb104" 0.779934800923043 0.0480221250404514 0.604231770773403 0.224365467392802 0.137912489219158
"mb105" 0.632511701071827 0.0711066727906093 0.0314217774803509 0.148803162219465 0.0639429720631069
"mb106" 0.758691721407155 0.0397230272792627 0.645650134196517 0.190994456032637 0.113099977122824
"mb107" 0.652030130442771 0.0687395775417983 0.145390639112591 0.168182059334348 0.0945538226317132
"mb108" 0.564202485457567 0.0637327266782823 0 0.130394172270825 0.0534279744187252
"59" 0.675845388685758 0.0673614325821649 0.135570309873242 0.164760133921932 0.106572401777886
