"quartet" "cluster" "phylo" "mutual" "shared"
"mb49" 0.626146166238604 0.0816858006484095 0.0104398177191478 0.153794307373834 0.0635153861696567
"mb50" 0.6020432474083 0.0765382803517144 0 0.143130525562815 0.0358225557045837
"mb51" 0.626750615168511 0.0714753154837185 0.114840412135126 0.147292540067194 0.0994782335258823
"mb52" 0.876253570777366 0.0353905496896756 0.864720034798684 0.229914445478077 0.114526136702541
"mb53" 0.821794755466836 0.0410006814265577 0.749922398875069 0.258958786518355 0.12784409464587
"mb54" 0.6371879322412 0.0752601814830835 0.0731262261840692 0.161524688173178 0.0959524071908182
"mb55" 0.840396664857664 0.0407322772612237 0.760395783372305 0.257887373280563 0.1266729070708
"mb56" 0.862888482632541 0.0300319049787281 0.854142793123936 0.195518821031018 0.0932468970353444
"mb57" 0.670426068617586 0.0737269232866881 0.0926113910355777 0.183250631834208 0.0966890831931728
"mb58" 0.956690221107819 0.0349739430956674 0.926281208976045 0.231599467734308 0.113984395503589
"mb59" 0.71238838547523 0.0709760477131955 0.175622614934409 0.200357450459625 0.120744193980854
"mb60" 0.796340814597332 0.0614405108864872 0.467144971484374 0.234205736546811 0.159320267113331
"mb61" 0.809341571375876 0.0405220044330037 0.694714724748314 0.254642264661168 0.12252913432055
"mb62" 0.798430086110948 0.0345676466564766 0.749871053802721 0.213772861662568 0.104036843791715
"mb63" 0.787202731339769 0.0353727449827131 0.739655561700044 0.221954427274492 0.108238387029775
"mb64" 0.886825773247893 0.0417210987202487 0.770817822797191 0.265313101558567 0.127737684130818
"mb65" 0.787052685722683 0.0287506866033204 0.812454635424389 0.184414083178956 0.0889550846468434
"mb66" 0.846616737461808 0.0521432293095856 0.604049457866173 0.245117466932916 0.146916912333507
"mb67" 0.756609639500409 0.0742679156732828 0.290655552911125 0.203885878374297 0.139593669103051
"mb68" 0.734381601425449 0.0600135138718523 0.352240388225398 0.223025458505683 0.145223022785178
"mb69" 0.965233514891644 0.0344211758550533 0.958311842300453 0.229107810161911 0.114547886585888
"mb70" 0.765956012850179 0.0555217513623723 0.465674078846463 0.212367353613337 0.139901762423541
"mb71" 0.89158611599297 0.0373056965490406 0.831560727159378 0.242211952972743 0.119263388679339
"mb72" 0.853989409174749 0.0360923845727175 0.757832998343506 0.228256129643279 0.108082486852812
"mb73" 0.702902418936644 0.0522327705940636 0.437382182106784 0.174885844586699 0.116058066894482
"mb74" 0.743034527829213 0.0418766451423752 0.593687249419429 0.192799961731136 0.113040308369235
"mb75" 0.721500016115343 0.0626176877871373 0.322260533939833 0.182803558231592 0.115949373330871
"mb76" 0.661104598020904 0.071787224429325 0.114977800932534 0.166244130299541 0.101907067550234
"mb77" 0.863206990199551 0.0361225378316383 0.768428425083895 0.227269716251459 0.109854920354502
"mb78" 0.787341494208706 0.036331584588618 0.666546083475976 0.223080597780517 0.10428829714759
"mb79" 0.747127530508837 0.0417272588218654 0.579141341974677 0.192785856030231 0.113003611952023
"mb80" 0.712009766142805 0.0649401841943069 0.227409541753772 0.207060604148439 0.127899412325088
"mb81" 0.7313582726588 0.028436685101424 0.768376544700294 0.184242274307181 0.0878248270407494
"mb82" 0.829354718388661 0.0311375424296278 0.812558492601902 0.201000225548409 0.0959117483061363
"mb83" 0.743150763315099 0.0762775601913746 0.230563520179689 0.198364218774933 0.118823435958811
"mb84" 0.737500992509859 0.0358603824622225 0.645681646494605 0.16749735618548 0.100816063706801
"mb85" 0.688972453787604 0.0639124344948137 0.270107265015724 0.170315425173197 0.109781757531342
"mb86" 0.666534404113475 0.0663259693990977 0.228497443722696 0.162991147340105 0.109829542917535
"mb87" 0.617948897746948 0.0783712063072636 0.0104402342156601 0.14748855217859 0.0569982862462217
"mb88" 0.708725077739162 0.0473308547616254 0.468663158188519 0.177121231060033 0.114872526314049
"mb89" 0.674093720977821 0.0499387940465907 0.385097827902168 0.16532662538659 0.108330911975812
"mb90" 0.739698339413153 0.0590703379304793 0.354060626569018 0.191923915334455 0.120289900426567
"mb91" 0.758521411745757 0.0629075494922292 0.394580084830344 0.207688704596597 0.144603539287006
"mb92" 0.60004785173029 0.0702232160706445 0.0835064374771452 0.133535567454361 0.078907965596125
"mb93" 0.673252922303392 0.0671626684379483 0.177564154896463 0.175080844882392 0.116112623521646
"mb94" 0.755236547490069 0.0239716729222843 0.776923347154097 0.155310876920543 0.0741231590942183
"mb95" 0.734924896596764 0.0278235215199301 0.729129665097645 0.16901723933299 0.0780405247978303
"mb96" 0.587734632596697 0.0722256526805827 0 0.135722722354991 0.0330489577741365
"mb97" 0.574786446662592 0.0702645588630968 0 0.131002405536168 0.0413657821462179
"mb98" 0.628964157506092 0.0677795898333757 0.0823019906522946 0.160957148492505 0.0689386988214066
"mb99" 0.690658246962729 0.0413719550061967 0.541695871418616 0.16029857040251 0.10614513421808
"mb100" 0.596580981945832 0.0732790792923035 0.0731090529680921 0.135127079377785 0.0780932711415403
"mb101" 0.57523424598711 0.0698631182358646 0 0.130540138833885 0.0338860375694252
"mb102" 0.600409211216412 0.0692041358860855 0.0627126877821965 0.140162376096793 0.0716481976839163
"mb103" 0.686095810672273 0.046709885831473 0.489649836541401 0.157183987119055 0.109800399680869
"mb104" 0.683230479755881 0.0607957156934883 0.23700130820601 0.177609447293309 0.113089381846825
"mb105" 0.702240762812873 0.0458665047954703 0.489444232830472 0.174769656138243 0.104921338040459
"mb106" 0.562212545373951 0.0679646609586737 0 0.124324852221738 0.0440482975125429
"mb107" 0.596575552531197 0.0696952234080865 0.0940252791580639 0.139374847620083 0.0823246143296706
"mb108" 0.601919127051943 0.0693282358674114 0.0959318630262432 0.141435641804444 0.0837670838634635
"mb109" 0.612390348135814 0.0709133367596199 0.0639898162935514 0.147224944246796 0.0755475211014357
"mb110" 0.614598907598983 0.0705658774961753 0.0639898162935514 0.147329363708237 0.0732992471914753
"mb111" 0.59076372158698 0.0708074298933283 0.0746027669872158 0.133620648956507 0.0743258091710376
"ufb1" 0.618021914915295 0.0667526319402651 0.125297310555772 0.140798411817566 0.0940283674551496
"ufb2" 0.65889568929025 0.0577066449275058 0.36463931559548 0.158194358335868 0.112083560198271
"ufb3" 0.594968160573138 0.0689395381271175 0.041783453579456 0.134677638856986 0.0667365594130949
"ufb4" 0.603127336315369 0.0404674648018459 0.365688721864546 0.148454565213486 0.0908606163923105
"ufb5" 0.713659306209148 0.0594713182447972 0.240493277944392 0.19147603201305 0.116413518132248
"ufb6" 0.762783521061565 0.0345954182879352 0.684159196211648 0.165868031638537 0.0956587259574202
"ufb7" 0.759332701094922 0.0684378567047484 0.353094269173777 0.205189247024215 0.143299196625034
"ufb8" 0.584860725209554 0.0726774545748899 0 0.135496362674795 0.0372892221583742
"ufb9" 0.773093295304676 0.0546655395682652 0.426901194830482 0.206128803099858 0.124251867743793
"ufb10" 0.792065545493747 0.0252593974747259 0.822876674849276 0.163072590286322 0.0768140722658638
"ufb11" 0.681478696136637 0.0709442821795219 0.123664534722928 0.184435166741629 0.093443619158134
"ufb12" 0.650827468137721 0.0685068195273495 0.177537449970862 0.158076122877377 0.102677951318658
"ufb13" 0.762150228691546 0.0545621770779745 0.431571001823456 0.208852307992708 0.130141432199385
"ufb14" 0.599021529280992 0.0709953872842843 0.0852603051282466 0.133613694732132 0.0783618531472772
"ufb15" 0.753546350805022 0.0493573835833417 0.476727254955903 0.225381453515285 0.133390173907005
"ufb16" 0.656369318338644 0.0676447815075435 0.136984219177777 0.165454315275416 0.105017094057535
"ufb17" 0.820722785060426 0.0513676712344573 0.592627796042369 0.203025258683004 0.139513002238998
"ufb18" 0.602686225502791 0.0741806377531384 0.0105461613202658 0.140053305333115 0.0580615083503787
"ufb19" 0.606607155013772 0.0754299137350744 0.0105459492960711 0.142455721267725 0.0540989758860301
"ufb20" 0.626988186578979 0.0359876157543568 0.463200790413367 0.162987170807308 0.0887214889637418
"ufb21" 0.632437335646374 0.0634908591206213 0.125364269531625 0.157694358559787 0.0907638257718179
"ufb22" 0.630372165670275 0.0712318278557884 0.0949602891116321 0.156643316529352 0.0941195427494533
"ufb23" 0.635360865303804 0.0698233177666767 0.0727152540911802 0.162470496947419 0.0758396093864514
"ufb24" 0.564717829414426 0.0686161486475731 0 0.12618065301944 0.0430775839039861
"ufb25" 0.720994827273886 0.0593052163025561 0.305221165492241 0.197105322397831 0.123260987776785
"ufb26" 0.654539146524806 0.0349253252631699 0.534698033638118 0.161751182270121 0.0963080271359076
"ufb27" 0.77562715852594 0.0484409426617408 0.526267833621915 0.223929385215022 0.132237740611744
"ufb28" 0.674978183561616 0.0697789291080299 0.102873775989936 0.184648179007812 0.0894986102371437
"ufb29" 0.606454813108039 0.0690497087095516 0.0835121777798807 0.136519522318646 0.0785705636401019
"ufb30" 0.704132210973906 0.0631199129127536 0.196148990800799 0.198903743840778 0.119877698114031
"ufb31" 0.737658138576048 0.0522001912133253 0.374917000511757 0.193428302790066 0.109161558371924
"ufb32" 0.699992385593543 0.0260741581113491 0.760500807582633 0.167222143777058 0.0758098495233787
"ufb33" 0.781717472399111 0.0491875537981127 0.526207916277169 0.225151196285582 0.133467435600785
"ufb34" 0.665537594572389 0.0615765277890255 0.208803017787945 0.178125422868766 0.106800181126081
"ufb35" 0.597852577366993 0.0736077672090306 0 0.139220009853554 0.0363709381044002
"ufb36" 0.596965342494473 0.0740525987467787 0 0.140464993398636 0.0350654349961052
"ufb37" 0.721675407884438 0.0770632394894279 0.207581429543527 0.19112979630644 0.101384366561632
"ufb38" 0.607174766367012 0.0547181192968973 0.207650195665178 0.144756841038034 0.095285981065134
"ufb39" 0.582422963062487 0.0736150982805722 0.0104409524129956 0.137578592723079 0.0484707384680419
"ufb40" 0.795492883000701 0.0483355427173183 0.570828264219473 0.225719839897391 0.140249706406447
"ufb41" 0.606294908752806 0.0655281581955622 0.0731262261840692 0.140789972095466 0.0675010700439768
"ufb42" 0.562090665742038 0.068023561713887 0.0104412411893903 0.126569256676241 0.0430746401959501
"ufb43" 0.656112912454701 0.0254951830832807 0.747301742482941 0.166399777008218 0.0773130204609721
"ufb44" 0.612246690933487 0.0675603245620679 0.0728161880381396 0.151574382569002 0.06914640910418
"ufb45" 0.704989493298152 0.0585551984397286 0.252485583248865 0.187996800914255 0.116904351542167
"ufb46" 0.683320797052487 0.0448535262840784 0.430028830396156 0.168748850517639 0.102862593993302
"ufb47" 0.64263210200241 0.0655030322101347 0.102873775989936 0.172533862262421 0.0906289279242237
"ufb48" 0.825401442867117 0.0368014591459283 0.697812201750636 0.228654828819837 0.10653613821461
"ufb49" 0.672092572827337 0.0624141628142888 0.238842065303336 0.16446004748881 0.102755162073677
"ufb50" 0.567471445244492 0.0682378344366452 0 0.127100432313559 0.0418100423822377
"ufb51" 0.643968970237793 0.0465856319625199 0.437601003881702 0.15205472289176 0.10214755116196
"ufb52" 0.641943552954503 0.0515785538937749 0.385485090675571 0.150867722213252 0.101494485965917
"ufb53" 0.680385568546364 0.053448365900851 0.332571967970714 0.174029250670829 0.102528183618461
"ufb54" 0.593263937325922 0.0718628269972488 0 0.136712566535198 0.0363393270800854
"ufb55" 0.587779848664092 0.0593160494175672 0.135763932330659 0.130974004825683 0.0892227433784851
"ufb56" 0.585787406261159 0.0354789469573334 0.410603827934521 0.158647959757733 0.0864908803316979
"ufb57" 0.583785463366498 0.0714660477521238 0 0.134181581229206 0.0342369673675985
"ufb58" 0.606280179768264 0.0613505482929278 0.135763932330659 0.135663547488298 0.0919985991621784
"ufb59" 0.727832539594639 0.0430726843723167 0.492335189988489 0.194319727650125 0.11493402856829
"ufb60" 0.5970631434968 0.0745459168870653 0 0.140237730850651 0.0363475445485924
"ufb61" 0.774137787404199 0.0459340492736175 0.566374000067644 0.209472925686115 0.128516938099738
"ufb62" 0.654845966485125 0.0643591418189642 0.208921534551504 0.158283516168461 0.0988263485519731
"ufb63" 0.663054146593642 0.0621867725050851 0.145101624876363 0.163676750988072 0.0942959370309665
